what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"fr_FR",1387526605417
processors,sysinfo,,,"2",1387526605417
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1387526605417
java.runtime.version,sysinfo,,,"1.7.0_40-b43",1387526605417
java.specification.name,sysinfo,,,"Java Platform API Specification",1387526605417
java.specification.vendor,sysinfo,,,"Oracle Corporation",1387526605417
java.specification.version,sysinfo,,,"1.7",1387526605417
java.vendor,sysinfo,,,"Oracle Corporation",1387526605417
java.version,sysinfo,,,"1.7.0_40",1387526605417
java.vm.info,sysinfo,,,"mixed mode, sharing",1387526605417
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1387526605417
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1387526605417
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1387526605417
java.vm.specification.version,sysinfo,,,"1.7",1387526605417
java.vm.vendor,sysinfo,,,"Oracle Corporation",1387526605417
java.vm.version,sysinfo,,,"24.0-b56",1387526605417
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1387526605469
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1387526606144
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1387526606148
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1387526606265
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1387526606364
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1387526607026
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1387526607915
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1387526608085
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1387526608101
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1387526608164
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1387526631735
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1387526631898
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1387526631975
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1387526632084
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1387526632338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387526660056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387526716986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387526718467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387526739097
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1387526739248
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1387526816343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1387526829631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387526830049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387526830587
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1387526831141
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1387526831519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1387526837835
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387526838403
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1387526839777
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1387526841193
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1387526841199
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1387526841203
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1387526841207
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1387526841211
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1387526841215
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1387526841241
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1387526841242
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1387526841246
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1387526841251
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1387526841254
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1387526841255
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1387526841308
